genotype,condition,fly,after_which_visit,ifCW,turnCount,ifCWplt,abs_ifCW
CantonSMH,0-125M_24hr,fly04,14,0.44565217391304346,92,-0.10869565217391308,0.10869565217391308
CantonSMH,0-125M_24hr,fly04,16,0.4527027027027027,148,-0.09459459459459463,0.09459459459459463
CantonSMH,0-125M_24hr,fly04,17,0.36666666666666664,30,-0.2666666666666667,0.2666666666666667
CantonSMH,0-125M_24hr,fly04,18,0.3333333333333333,3,-0.33333333333333337,0.33333333333333337
CantonSMH,0-125M_24hr,fly04,19,0.44571428571428573,175,-0.10857142857142854,0.10857142857142854
CantonSMH,0-125M_24hr,fly04,20,0.47619047619047616,84,-0.04761904761904767,0.04761904761904767
CantonSMH,0-125M_24hr,fly04,22,0.45410628019323673,207,-0.09178743961352653,0.09178743961352653
CantonSMH,0-125M_24hr,fly04,23,0.6428571428571429,14,0.2857142857142858,0.2857142857142858
CantonSMH,0-125M_24hr,fly04,24,0.5,100,0.0,0.0
CantonSMH,0-125M_24hr,fly04,25,1.0,4,1.0,1.0
CantonSMH,0-125M_24hr,fly04,26,0.45454545454545453,22,-0.09090909090909094,0.09090909090909094
CantonSMH,0-125M_24hr,fly04,27,0.4444444444444444,27,-0.11111111111111116,0.11111111111111116
CantonSMH,0-125M_24hr,fly04,28,0.5483870967741935,93,0.09677419354838701,0.09677419354838701
CantonSMH,0-125M_24hr,fly04,29,0.547945205479452,73,0.09589041095890405,0.09589041095890405
CantonSMH,0-125M_24hr,fly04,30,0.546875,320,0.09375,0.09375
CantonSMH,0-125M_24hr,fly04,31,0.5256410256410257,156,0.05128205128205132,0.05128205128205132
CantonSMH,0-125M_24hr,fly04,32,0.5247148288973384,263,0.049429657794676896,0.049429657794676896
CantonSMH,0-125M_24hr,fly04,34,0.6333333333333333,30,0.2666666666666666,0.2666666666666666
CantonSMH,0-125M_24hr,fly04,35,0.6274509803921569,153,0.2549019607843137,0.2549019607843137
CantonSMH,0-125M_24hr,fly05,1,0.25,4,-0.5,0.5
CantonSMH,0-125M_24hr,fly05,6,1.0,3,1.0,1.0
CantonSMH,0-125M_24hr,fly05,7,0.75,4,0.5,0.5
CantonSMH,0-125M_24hr,fly05,8,0.75,4,0.5,0.5
CantonSMH,0-125M_24hr,fly05,9,0.3333333333333333,9,-0.33333333333333337,0.33333333333333337
CantonSMH,0-125M_24hr,fly05,10,0.6,5,0.19999999999999996,0.19999999999999996
CantonSMH,0-125M_24hr,fly05,11,0.75,4,0.5,0.5
CantonSMH,0-125M_24hr,fly05,12,0.8333333333333334,6,0.6666666666666667,0.6666666666666667
CantonSMH,0-125M_24hr,fly05,13,0.8571428571428571,7,0.7142857142857142,0.7142857142857142
CantonSMH,0-125M_24hr,fly05,14,0.47619047619047616,21,-0.04761904761904767,0.04761904761904767
CantonSMH,0-125M_24hr,fly05,15,0.6,15,0.19999999999999996,0.19999999999999996
CantonSMH,0-125M_24hr,fly05,16,0.0,3,-1.0,1.0
CantonSMH,0-125M_24hr,fly05,17,0.8333333333333334,6,0.6666666666666667,0.6666666666666667
CantonSMH,0-125M_24hr,fly05,18,0.6153846153846154,13,0.23076923076923084,0.23076923076923084
CantonSMH,0-125M_24hr,fly05,19,0.4444444444444444,9,-0.11111111111111116,0.11111111111111116
CantonSMH,0-125M_24hr,fly05,20,0.2857142857142857,7,-0.4285714285714286,0.4285714285714286
CantonSMH,0-125M_24hr,fly05,23,0.3333333333333333,9,-0.33333333333333337,0.33333333333333337
CantonSMH,0-125M_24hr,fly05,24,0.2857142857142857,14,-0.4285714285714286,0.4285714285714286
CantonSMH,0-125M_24hr,fly05,25,0.5365853658536586,41,0.07317073170731714,0.07317073170731714
CantonSMH,0-125M_24hr,fly05,26,1.0,4,1.0,1.0
CantonSMH,0-125M_24hr,fly05,27,0.5,64,0.0,0.0
CantonSMH,0-125M_24hr,fly05,28,1.0,6,1.0,1.0
CantonSMH,0-125M_24hr,fly05,29,0.5142857142857142,70,0.02857142857142847,0.02857142857142847
CantonSMH,0-125M_24hr,fly05,30,1.0,5,1.0,1.0
CantonSMH,0-125M_24hr,fly05,31,0.4444444444444444,27,-0.11111111111111116,0.11111111111111116
CantonSMH,0-125M_24hr,fly05,32,0.4659090909090909,176,-0.06818181818181823,0.06818181818181823
CantonSMH,0-125M_24hr,fly05,33,0.5281065088757396,676,0.056213017751479244,0.056213017751479244
CantonSMH,0-125M_24hr,fly05,35,0.5412371134020618,194,0.08247422680412364,0.08247422680412364
CantonSMH,0-125M_24hr,fly06,1,0.25,4,-0.5,0.5
CantonSMH,0-125M_24hr,fly06,2,0.25,4,-0.5,0.5
CantonSMH,0-125M_24hr,fly06,4,0.25,4,-0.5,0.5
CantonSMH,0-125M_24hr,fly06,5,0.25,4,-0.5,0.5
CantonSMH,0-125M_24hr,fly06,6,0.14285714285714285,7,-0.7142857142857143,0.7142857142857143
CantonSMH,0-125M_24hr,fly06,7,0.0625,16,-0.875,0.875
CantonSMH,0-125M_24hr,fly06,8,0.022727272727272728,44,-0.9545454545454546,0.9545454545454546
CantonSMH,0-125M_24hr,fly06,9,0.2,5,-0.6,0.6
CantonSMH,0-125M_24hr,fly06,10,0.2,5,-0.6,0.6
CantonSMH,0-125M_24hr,fly06,11,0.045454545454545456,22,-0.9090909090909091,0.9090909090909091
CantonSMH,0-125M_24hr,fly06,12,0.011111111111111112,90,-0.9777777777777777,0.9777777777777777
CantonSMH,0-125M_24hr,fly06,13,0.1,10,-0.8,0.8
CantonSMH,0-125M_24hr,fly06,14,0.037037037037037035,27,-0.9259259259259259,0.9259259259259259
CantonSMH,0-125M_24hr,fly06,15,0.03225806451612903,31,-0.935483870967742,0.935483870967742
CantonSMH,0-125M_24hr,fly06,16,0.004149377593360996,241,-0.991701244813278,0.991701244813278
CantonSMH,0-125M_24hr,fly07,4,0.3333333333333333,3,-0.33333333333333337,0.33333333333333337
CantonSMH,0-125M_24hr,fly07,5,0.2,5,-0.6,0.6
CantonSMH,0-125M_24hr,fly07,7,0.25,4,-0.5,0.5
CantonSMH,0-125M_24hr,fly07,8,0.3333333333333333,3,-0.33333333333333337,0.33333333333333337
CantonSMH,0-125M_24hr,fly07,9,0.6166666666666667,60,0.2333333333333334,0.2333333333333334
CantonSMH,0-125M_24hr,fly07,10,0.391304347826087,23,-0.21739130434782605,0.21739130434782605
CantonSMH,0-125M_24hr,fly07,11,0.5875,80,0.17500000000000004,0.17500000000000004
CantonSMH,0-125M_24hr,fly07,13,0.7,10,0.3999999999999999,0.3999999999999999
CantonSMH,0-125M_24hr,fly07,14,0.6086956521739131,23,0.21739130434782616,0.21739130434782616
CantonSMH,0-125M_24hr,fly07,15,0.5882352941176471,85,0.17647058823529416,0.17647058823529416
CantonSMH,0-125M_24hr,fly07,16,0.6547619047619048,252,0.30952380952380953,0.30952380952380953
CantonSMH,0-125M_24hr,fly07,18,0.6829268292682927,82,0.36585365853658547,0.36585365853658547
CantonSMH,0-125M_24hr,fly07,19,0.6470588235294118,17,0.2941176470588236,0.2941176470588236
CantonSMH,0-125M_24hr,fly07,20,0.7191011235955056,89,0.4382022471910112,0.4382022471910112
CantonSMH,0-125M_24hr,fly07,21,0.6923076923076923,13,0.3846153846153846,0.3846153846153846
CantonSMH,0-125M_24hr,fly07,22,0.7647058823529411,17,0.5294117647058822,0.5294117647058822
CantonSMH,0-125M_24hr,fly07,23,0.66,50,0.32000000000000006,0.32000000000000006
CantonSMH,0-125M_24hr,fly07,24,0.5377358490566038,106,0.07547169811320753,0.07547169811320753
CantonSMH,0-125M_24hr,fly07,25,0.7094594594594594,296,0.41891891891891886,0.41891891891891886
CantonSMH,0-125M_24hr,fly07,26,0.62,100,0.24,0.24
CantonSMH,0-125M_24hr,fly07,27,0.6356589147286822,129,0.2713178294573644,0.2713178294573644
CantonSMH,0-125M_24hr,fly07,28,0.5773809523809523,168,0.15476190476190466,0.15476190476190466
CantonSMH,0-125M_24hr,fly08,1,0.6666666666666666,3,0.33333333333333326,0.33333333333333326
CantonSMH,0-125M_24hr,fly08,2,0.45454545454545453,55,-0.09090909090909094,0.09090909090909094
CantonSMH,0-125M_24hr,fly08,3,0.45454545454545453,11,-0.09090909090909094,0.09090909090909094
CantonSMH,0-125M_24hr,fly08,4,0.0,3,-1.0,1.0
CantonSMH,0-125M_24hr,fly08,5,0.5405027932960894,716,0.08100558659217882,0.08100558659217882
CantonSMH,0-125M_24hr,fly08,6,0.4878048780487805,41,-0.024390243902439046,0.024390243902439046
CantonSMH,0-125M_24hr,fly08,7,0.5568862275449101,167,0.11377245508982026,0.11377245508982026
CantonSMH,0-125M_24hr,fly10,4,0.25,4,-0.5,0.5
CantonSMH,0-125M_24hr,fly10,5,0.4,5,-0.19999999999999996,0.19999999999999996
CantonSMH,0-125M_24hr,fly10,7,0.5,4,0.0,0.0
CantonSMH,0-125M_24hr,fly10,8,0.16666666666666666,6,-0.6666666666666667,0.6666666666666667
CantonSMH,0-125M_24hr,fly10,9,0.5,8,0.0,0.0
CantonSMH,0-125M_24hr,fly10,10,0.4444444444444444,27,-0.11111111111111116,0.11111111111111116
CantonSMH,0-125M_24hr,fly10,12,0.5,10,0.0,0.0
CantonSMH,0-125M_24hr,fly10,13,0.18181818181818182,11,-0.6363636363636364,0.6363636363636364
CantonSMH,0-125M_24hr,fly10,14,1.0,4,1.0,1.0
CantonSMH,0-125M_24hr,fly10,15,0.3333333333333333,6,-0.33333333333333337,0.33333333333333337
CantonSMH,0-125M_24hr,fly10,16,0.5,4,0.0,0.0
CantonSMH,0-125M_24hr,fly10,17,0.4,15,-0.19999999999999996,0.19999999999999996
CantonSMH,0-125M_24hr,fly10,18,0.6014492753623188,138,0.2028985507246377,0.2028985507246377
CantonSMH,0-125M_24hr,fly10,19,0.5555555555555556,9,0.11111111111111116,0.11111111111111116
CantonSMH,0-125M_24hr,fly10,20,0.6086956521739131,69,0.21739130434782616,0.21739130434782616
CantonSMH,0-125M_24hr,fly10,21,0.5111111111111111,45,0.022222222222222143,0.022222222222222143
CantonSMH,0-125M_24hr,fly10,22,0.3929471032745592,397,-0.21410579345088165,0.21410579345088165
CantonSMH,0-125M_24hr,fly11,4,1.0,6,1.0,1.0
CantonSMH,0-125M_24hr,fly11,5,1.0,6,1.0,1.0
CantonSMH,0-125M_24hr,fly11,6,0.3333333333333333,6,-0.33333333333333337,0.33333333333333337
CantonSMH,0-125M_24hr,fly11,7,0.25,4,-0.5,0.5
CantonSMH,0-125M_24hr,fly11,8,0.3333333333333333,6,-0.33333333333333337,0.33333333333333337
CantonSMH,0-125M_24hr,fly11,9,0.4,5,-0.19999999999999996,0.19999999999999996
CantonSMH,0-125M_24hr,fly11,10,0.5384615384615384,39,0.07692307692307687,0.07692307692307687
CantonSMH,0-125M_24hr,fly11,11,0.3333333333333333,9,-0.33333333333333337,0.33333333333333337
CantonSMH,0-125M_24hr,fly11,12,0.6521739130434783,23,0.30434782608695654,0.30434782608695654
CantonSMH,0-125M_24hr,fly11,13,0.6357142857142857,140,0.27142857142857135,0.27142857142857135
CantonSMH,0-125M_24hr,fly11,14,0.5,14,0.0,0.0
CantonSMH,0-125M_24hr,fly11,15,0.75,12,0.5,0.5
CantonSMH,0-125M_24hr,fly11,17,0.5916666666666667,120,0.18333333333333335,0.18333333333333335
CantonSMH,0-125M_24hr,fly11,18,1.0,4,1.0,1.0
CantonSMH,0-125M_24hr,fly11,19,0.5443037974683544,79,0.08860759493670889,0.08860759493670889
CantonSMH,0-125M_24hr,fly11,21,0.5031847133757962,157,0.006369426751592355,0.006369426751592355
CantonSMH,0-125M_24hr,fly11,22,0.5757575757575758,66,0.1515151515151516,0.1515151515151516
CantonSMH,0-125M_24hr,fly11,23,0.5,24,0.0,0.0
CantonSMH,0-125M_24hr,fly11,24,0.625,80,0.25,0.25
CantonSMH,0-125M_24hr,fly11,25,0.6666666666666666,12,0.33333333333333326,0.33333333333333326
CantonSMH,0-125M_24hr,fly11,26,0.5151515151515151,231,0.030303030303030276,0.030303030303030276
CantonSMH,0-125M_24hr,fly11,27,0.5666666666666667,420,0.1333333333333333,0.1333333333333333
CantonSMH,0-125M_24hr,fly12,1,0.5183673469387755,245,0.03673469387755102,0.03673469387755102
CantonSMH,0-125M_24hr,fly12,4,0.8,5,0.6000000000000001,0.6000000000000001
CantonSMH,0-125M_24hr,fly12,5,0.42857142857142855,7,-0.1428571428571429,0.1428571428571429
CantonSMH,0-125M_24hr,fly12,6,0.7142857142857143,7,0.4285714285714286,0.4285714285714286
CantonSMH,0-125M_24hr,fly12,7,0.7333333333333333,15,0.46666666666666656,0.46666666666666656
CantonSMH,0-125M_24hr,fly12,8,0.38095238095238093,21,-0.23809523809523814,0.23809523809523814
CantonSMH,0-125M_24hr,fly12,9,0.3333333333333333,3,-0.33333333333333337,0.33333333333333337
CantonSMH,0-125M_24hr,fly12,10,0.2,5,-0.6,0.6
CantonSMH,0-125M_24hr,fly12,11,1.0,4,1.0,1.0
CantonSMH,0-125M_24hr,fly12,12,0.4186046511627907,43,-0.16279069767441856,0.16279069767441856
CantonSMH,0-125M_24hr,fly12,13,0.38461538461538464,13,-0.23076923076923073,0.23076923076923073
CantonSMH,0-125M_24hr,fly12,14,0.3333333333333333,9,-0.33333333333333337,0.33333333333333337
CantonSMH,0-125M_24hr,fly12,15,0.36666666666666664,30,-0.2666666666666667,0.2666666666666667
CantonSMH,0-125M_24hr,fly12,16,0.5,10,0.0,0.0
CantonSMH,0-125M_24hr,fly12,17,0.5833333333333334,12,0.16666666666666674,0.16666666666666674
CantonSMH,0-125M_24hr,fly12,18,0.5333333333333333,60,0.06666666666666665,0.06666666666666665
CantonSMH,0-125M_24hr,fly12,20,0.509090909090909,55,0.018181818181818077,0.018181818181818077
CantonSMH,0-125M_24hr,fly12,21,0.49122807017543857,57,-0.01754385964912286,0.01754385964912286
CantonSMH,0-125M_24hr,fly12,22,0.5,10,0.0,0.0
CantonSMH,0-125M_24hr,fly12,23,0.5203252032520326,123,0.04065040650406515,0.04065040650406515
CantonSMH,0-125M_24hr,fly12,24,1.0,3,1.0,1.0
CantonSMH,0-125M_24hr,fly12,26,0.1,10,-0.8,0.8
CantonSMH,0-125M_24hr,fly12,27,0.6,5,0.19999999999999996,0.19999999999999996
CantonSMH,0-125M_24hr,fly12,28,0.5365853658536586,41,0.07317073170731714,0.07317073170731714
CantonSMH,0-125M_24hr,fly12,29,0.8,5,0.6000000000000001,0.6000000000000001
CantonSMH,0-125M_24hr,fly12,30,0.8333333333333334,6,0.6666666666666667,0.6666666666666667
CantonSMH,0-125M_24hr,fly12,31,0.3769633507853403,191,-0.24607329842931935,0.24607329842931935
CantonSMH,0-125M_24hr,fly12,32,0.2,5,-0.6,0.6
CantonSMH,0-125M_24hr,fly12,34,0.2,5,-0.6,0.6
CantonSMH,0-125M_24hr,fly12,35,0.0,5,-1.0,1.0
CantonSMH,0-125M_24hr,fly12,36,0.25,4,-0.5,0.5
CantonSMH,0-125M_24hr,fly12,37,0.3333333333333333,3,-0.33333333333333337,0.33333333333333337
CantonSMH,0-125M_24hr,fly12,38,0.6666666666666666,3,0.33333333333333326,0.33333333333333326
CantonSMH,0-125M_24hr,fly12,39,0.25,8,-0.5,0.5
CantonSMH,0-125M_24hr,fly12,40,0.5205479452054794,73,0.041095890410958846,0.041095890410958846
CantonSMH,0-125M_24hr,fly12,41,0.7,10,0.3999999999999999,0.3999999999999999
CantonSMH,0-125M_24hr,fly12,42,0.5555555555555556,27,0.11111111111111116,0.11111111111111116
CantonSMH,0-125M_24hr,fly12,43,0.3944954128440367,218,-0.21100917431192656,0.21100917431192656
CantonSMH,0-125M_24hr,fly13,1,0.6666666666666666,3,0.33333333333333326,0.33333333333333326
CantonSMH,0-125M_24hr,fly13,3,0.3333333333333333,3,-0.33333333333333337,0.33333333333333337
CantonSMH,0-125M_24hr,fly13,4,1.0,3,1.0,1.0
CantonSMH,0-125M_24hr,fly13,5,0.0,4,-1.0,1.0
CantonSMH,0-125M_24hr,fly13,6,0.25,4,-0.5,0.5
CantonSMH,0-125M_24hr,fly13,7,0.6097560975609756,41,0.2195121951219512,0.2195121951219512
CantonSMH,0-125M_24hr,fly13,8,0.6666666666666666,3,0.33333333333333326,0.33333333333333326
CantonSMH,0-125M_24hr,fly13,9,0.6666666666666666,6,0.33333333333333326,0.33333333333333326
CantonSMH,0-125M_24hr,fly13,10,0.517799352750809,309,0.03559870550161803,0.03559870550161803
CantonSMH,0-125M_24hr,fly13,11,0.0,5,-1.0,1.0
CantonSMH,0-125M_24hr,fly13,12,0.0,3,-1.0,1.0
CantonSMH,0-125M_24hr,fly13,13,1.0,4,1.0,1.0
CantonSMH,0-125M_24hr,fly13,14,0.75,4,0.5,0.5
CantonSMH,0-125M_24hr,fly13,16,0.6666666666666666,6,0.33333333333333326,0.33333333333333326
CantonSMH,0-125M_24hr,fly13,19,0.6666666666666666,3,0.33333333333333326,0.33333333333333326
CantonSMH,0-125M_24hr,fly13,21,0.375,8,-0.25,0.25
CantonSMH,0-125M_24hr,fly13,22,0.0,4,-1.0,1.0
CantonSMH,0-125M_24hr,fly13,23,0.6,5,0.19999999999999996,0.19999999999999996
CantonSMH,0-125M_24hr,fly13,24,0.5142857142857142,105,0.02857142857142847,0.02857142857142847
CantonSMH,0-125M_24hr,fly13,26,0.48148148148148145,27,-0.03703703703703709,0.03703703703703709
CantonSMH,0-125M_24hr,fly13,27,0.75,4,0.5,0.5
CantonSMH,0-125M_24hr,fly13,28,0.48366013071895425,918,-0.0326797385620915,0.0326797385620915
CantonSMH,0-125M_24hr,fly13,29,0.4906832298136646,483,-0.018633540372670843,0.018633540372670843
CantonSMH,0-125M_24hr,fly14,1,0.75,4,0.5,0.5
